timestamp,action_type,item_id,cursor_time,source,user_answer,platform
1562319655386,play_audio,b1354,5487,sprint,,web
1562319657964,pause_audio,b1354,8027,sprint,,web
1562319658226,play_audio,b1354,5487,sprint,,web
1562319664754,pause_audio,b1354,12102,sprint,,web
1562319665002,play_audio,b1354,9361,sprint,,web
1562319667820,pause_audio,b1354,11901,sprint,,web
1562319668132,play_audio,b1354,9361,sprint,,web
1562319674815,pause_audio,b1354,16140,sprint,,web
1562319676332,play_audio,b1354,14203,sprint,,web
1562319677403,pause_audio,b1354,15219,sprint,,web
1562319677621,play_audio,b1354,1332,sprint,,web
1562319680576,pause_audio,b1354,3863,sprint,,web
1562319680824,play_audio,b1354,1775,sprint,,web
1562319682783,pause_audio,b1354,3818,sprint,,web
1562319683475,quit,e1354,,sprint,,web
1562319687313,enter,b917,,sprint,,web
1562319687348,play_audio,b917,3818,sprint,,web
1562319696235,respond,q917,,sprint,a,web
1562319700430,erase_choice,q917,,sprint,b,web
1562319701627,pause_audio,b917,14019,sprint,,web
1562319705684,submit,b917,,sprint,,web
1562319706557,enter,e917,,sprint,,web
1562319708670,play_audio,b917,0,sprint,,web
1562319722714,pause_audio,b917,14019,sprint,,web
1562319823761,quit,e917,,sprint,,web
1562319826101,enter,b988,,sprint,,web
1562319826136,play_audio,b988,14019,sprint,,web
1562319834932,erase_choice,q988,,sprint,a,web
1562319841049,pause_audio,b988,14524,sprint,,web
1562319843970,respond,q988,,sprint,b,web
1562319844769,submit,b988,,sprint,,web
1562319845832,enter,e988,,sprint,,web
1562319881675,quit,e988,,sprint,,web
1562320420515,enter,e988,,sprint,,web
1562320421702,quit,e988,,sprint,,web
1562320423633,enter,b1107,,sprint,,web
1562320423680,play_audio,b1107,0,sprint,,web
1562320432724,erase_choice,q1107,,sprint,a,web
1562320435091,respond,q1107,,sprint,b,web
1562320438538,pause_audio,b1107,14367,sprint,,web
1562320438675,respond,q1107,,sprint,b,web
1562320438676,erase_choice,q1107,,sprint,c,web
1562320439618,submit,b1107,,sprint,,web
1562320440803,enter,e1107,,sprint,,web
1562320442438,quit,e1107,,sprint,,web
1562320444005,enter,b615,,sprint,,web
1562320444041,play_audio,b615,0,sprint,,web
1562320457132,respond,q615,,sprint,a,web
1562320459484,erase_choice,q615,,sprint,b,web
1562320462549,pause_audio,b615,18363,sprint,,web
1562320462674,submit,b615,,sprint,,web
1562320463926,enter,e615,,sprint,,web
1562320465986,quit,e615,,sprint,,web
1562320467598,enter,b1171,,sprint,,web
1562320467637,play_audio,b1171,0,sprint,,web
1562320475893,erase_choice,q1171,,sprint,a,web
1562320482951,pause_audio,b1171,15144,sprint,,web
1562320483205,respond,q1171,,sprint,b,web
1562320483206,erase_choice,q1171,,sprint,c,web
1562320484506,submit,b1171,,sprint,,web
1562320485302,enter,e1171,,sprint,,web
1562320490534,play_audio,b1171,0,sprint,,web
1562320494861,pause_audio,b1171,4028,sprint,,web
1562320496235,play_audio,b1171,4028,sprint,,web
1562320496803,pause_audio,b1171,4821,sprint,,web
1562320497027,play_audio,b1171,1968,sprint,,web
1562320498290,pause_audio,b1171,2976,sprint,,web
1562320498539,play_audio,b1171,1968,sprint,,web
1562320511623,pause_audio,b1171,15144,sprint,,web
1562320515557,play_audio,b1171,15144,sprint,,web
1562320516339,pause_audio,b1171,499,sprint,,web
1562320516588,play_audio,b1171,1514,sprint,,web
1562320518299,pause_audio,b1171,3038,sprint,,web
1562320518522,play_audio,b1171,2120,sprint,,web
1562320519117,pause_audio,b1171,2619,sprint,,web
1562320521553,quit,e1171,,sprint,,web
1562320593610,enter,b3992,,my_note,,web
1562320605537,respond,q5460,,my_note,c,web
1562320613714,submit,b3992,,my_note,,web
1562320616544,enter,e3992,,my_note,,web
1562320639208,quit,e3992,,my_note,,web
1562320642227,enter,b2978,,my_note,,web
1562320648362,respond,q4446,,my_note,b,web
1562320649951,submit,b2978,,my_note,,web
1562320653192,enter,e2978,,my_note,,web
1562320673361,quit,e2978,,my_note,,web
1562320676939,enter,b4211,,my_note,,web
1562320688409,respond,q5679,,my_note,a,web
1562320689496,submit,b4211,,my_note,,web
1562320692311,enter,e4211,,my_note,,web
1562320694271,quit,e4211,,my_note,,web
1562320751451,enter,b3845,,sprint,,web
1562320763759,erase_choice,q5313,,sprint,b,web
1562320769703,respond,q5313,,sprint,c,web
1562320773318,submit,b3845,,sprint,,web
1562320774265,enter,e3845,,sprint,,web
1562320815222,quit,e3845,,sprint,,web
1562320819303,enter,b5000,,sprint,,web
1562320834727,respond,q6468,,sprint,d,web
1562320839550,respond,q6468,,sprint,c,web
1562320841007,erase_choice,q6468,,sprint,c,web
1562320864157,respond,q6468,,sprint,b,web
1562320869055,submit,b5000,,sprint,,web
1562320870317,enter,e5000,,sprint,,web
1562320885597,quit,e5000,,sprint,,web
1562320888700,enter,b4223,,sprint,,web
1562320907181,respond,q5691,,sprint,c,web
1562320908925,submit,b4223,,sprint,,web
1562320909972,enter,e4223,,sprint,,web
1562320937268,quit,e4223,,sprint,,web
1562320940310,enter,b6717,,sprint,,web
1562320943157,respond,q9366,,sprint,b,web
1562320944965,submit,b6717,,sprint,,web
1562320946107,enter,e6717,,sprint,,web
1562321001549,quit,e6717,,sprint,,web
1562321005434,enter,b4596,,sprint,,web
1562321037083,respond,q6064,,sprint,d,web
1562321038035,submit,b4596,,sprint,,web
1562321039101,enter,e4596,,sprint,,web
1562321041763,quit,e4596,,sprint,,web
1562321047598,enter,b3814,,sprint,,web
1562321066404,respond,q5282,,sprint,d,web
1562321075675,submit,b3814,,sprint,,web
1562321076970,enter,e3814,,sprint,,web
1562321160258,quit,e3814,,sprint,,web
1562321162681,enter,b4775,,sprint,,web
1562321197692,erase_choice,q6243,,sprint,b,web
1562321200333,erase_choice,q6243,,sprint,d,web
1562321204963,respond,q6243,,sprint,c,web
1562321214110,undo_erase_choice,q6243,,sprint,d,web
1562321214754,respond,q6243,,sprint,d,web
1562321218365,submit,b4775,,sprint,,web
1562321219518,enter,e4775,,sprint,,web
1562321285523,quit,e4775,,sprint,,web
1562321293987,enter,e4775,,sprint,,web
1562321309744,quit,e4775,,sprint,,web
1562321313361,enter,b6688,,sprint,,web
1562321358808,respond,q9337,,sprint,a,web
1562321360336,submit,b6688,,sprint,,web
1562321361342,enter,e6688,,sprint,,web
1562321383695,quit,e6688,,sprint,,web
1562321387333,enter,b5146,,sprint,,web
1562321399857,respond,q6740,,sprint,c,web
1562321401169,submit,b5146,,sprint,,web
1562321402443,enter,e5146,,sprint,,web
1562321405423,quit,e5146,,sprint,,web
1562321410664,enter,b3644,,sprint,,web
1562321422271,respond,q5112,,sprint,b,web
1562321423648,submit,b3644,,sprint,,web
1562321424575,enter,e3644,,sprint,,web
1562321437358,quit,e3644,,sprint,,web
1562403366385,enter,b4256,,sprint,,web
1562403392913,respond,q5724,,sprint,d,web
1562403395253,submit,b4256,,sprint,,web
1562403396422,enter,e4256,,sprint,,web
1562403425567,quit,e4256,,sprint,,web
1562403428458,enter,b7517,,sprint,,web
1562403456639,respond,q10166,,sprint,d,web
1562403457695,submit,b7517,,sprint,,web
1562403458941,enter,e7517,,sprint,,web
1562403468591,quit,e7517,,sprint,,web
1562403471345,enter,b3573,,sprint,,web
1562403507311,respond,q5041,,sprint,a,web
1562403536439,respond,q5041,,sprint,c,web
1562403538017,submit,b3573,,sprint,,web
1562403538971,enter,e3573,,sprint,,web
1562403599798,quit,e3573,,sprint,,web
1562403602644,enter,b2569,,sprint,,web
1562403653485,respond,q4037,,sprint,d,web
1562403661789,submit,b2569,,sprint,,web
1562403662704,enter,e2569,,sprint,,web
1562403720796,quit,e2569,,sprint,,web
1562403723366,enter,b4003,,sprint,,web
1562403729004,respond,q5471,,sprint,a,web
1562403730836,submit,b4003,,sprint,,web
1562403731688,enter,e4003,,sprint,,web
1562403733580,quit,e4003,,sprint,,web
1562403738785,enter,b7451,,sprint,,web
1562403780573,respond,q10100,,sprint,d,web
1562403789356,respond,q10100,,sprint,b,web
1562403791035,submit,b7451,,sprint,,web
1562403792248,enter,e7451,,sprint,,web
1562403823875,quit,e7451,,sprint,,web
1562403827690,enter,b3418,,sprint,,web
1562403843747,respond,q4886,,sprint,c,web
1562403846219,respond,q4886,,sprint,d,web
1562403854762,respond,q4886,,sprint,c,web
1562403856387,submit,b3418,,sprint,,web
1562403857712,enter,e3418,,sprint,,web
1562403870546,quit,e3418,,sprint,,web
1562403873599,enter,b3096,,sprint,,web
1562403880874,respond,q4564,,sprint,a,web
1562403882074,submit,b3096,,sprint,,web
1562403883095,enter,e3096,,sprint,,web
1562403884914,quit,e3096,,sprint,,web
1562403888431,enter,b2462,,sprint,,web
1562403909186,respond,q3930,,sprint,a,web
1562403912282,submit,b2462,,sprint,,web
1562403913703,enter,e2462,,sprint,,web
1562403915594,quit,e2462,,sprint,,web
1562403918248,enter,b6260,,sprint,,web
1562403932283,respond,q8909,,sprint,a,web
1562403936946,submit,b6260,,sprint,,web
1562403937955,enter,e6260,,sprint,,web
1562403999650,quit,e6260,,sprint,,web
1562404089167,enter,l447,,adaptive_offer,,web
1562404093049,play_video,l447,33,adaptive_offer,,web
1562404179672,quit,l447,,adaptive_offer,,web
1562404199975,enter,e1193,,adaptive_offer,,web
1562404202003,play_audio,b1193,0,adaptive_offer,,web
1562404208965,pause_audio,b1193,6550,adaptive_offer,,web
1562404209181,play_audio,b1193,2091,adaptive_offer,,web
1562404212255,pause_audio,b1193,5168,adaptive_offer,,web
1562404212501,play_audio,b1193,1770,adaptive_offer,,web
1562404214584,pause_audio,b1193,3833,adaptive_offer,,web
1562404214812,play_audio,b1193,1770,adaptive_offer,,web
1562404217999,pause_audio,b1193,4849,adaptive_offer,,web
1562404218244,play_audio,b1193,4022,adaptive_offer,,web
1562404218640,pause_audio,b1193,4022,adaptive_offer,,web
1562404218884,play_audio,b1193,9493,adaptive_offer,,web
1562404221487,pause_audio,b1193,12065,adaptive_offer,,web
1562404221487,quit,e1193,,adaptive_offer,,web
1562404222514,enter,e1193,,sprint,,web
1562404224534,quit,e1193,,sprint,,web
1562404226202,enter,b261,,sprint,,web
1562404226240,play_audio,b261,12065,sprint,,web
1562404243808,respond,q261,,sprint,b,web
1562404243825,pause_audio,b261,17322,sprint,,web
1562404244657,submit,b261,,sprint,,web
1562404245774,enter,e261,,sprint,,web
1562404250050,play_audio,b261,0,sprint,,web
1562404255188,pause_audio,b261,4986,sprint,,web
1562404255405,play_audio,b261,346,sprint,,web
1562404259831,pause_audio,b261,4469,sprint,,web
1562404260076,play_audio,b261,346,sprint,,web
1562404263223,pause_audio,b261,3462,sprint,,web
1562404263476,play_audio,b261,1905,sprint,,web
1562404265865,pause_audio,b261,3925,sprint,,web
1562404266117,play_audio,b261,1905,sprint,,web
1562404267766,pause_audio,b261,3438,sprint,,web
1562404268020,play_audio,b261,1905,sprint,,web
1562404276311,pause_audio,b261,10044,sprint,,web
1562404276548,play_audio,b261,7968,sprint,,web
1562404277406,pause_audio,b261,8467,sprint,,web
1562404277627,play_audio,b261,6755,sprint,,web
1562404279343,pause_audio,b261,8279,sprint,,web
1562404279564,play_audio,b261,9180,sprint,,web
1562404285039,pause_audio,b261,14269,sprint,,web
1562404285244,play_audio,b261,10740,sprint,,web
1562404287111,pause_audio,b261,12263,sprint,,web
1562404287374,play_audio,b261,10740,sprint,,web
1562404289422,pause_audio,b261,12771,sprint,,web
1562404289644,play_audio,b261,10740,sprint,,web
1562404291704,pause_audio,b261,12780,sprint,,web
1562404291948,play_audio,b261,13684,sprint,,web
1562404295493,pause_audio,b261,17322,sprint,,web
1562404314166,quit,e261,,sprint,,web
1562404315507,enter,b555,,sprint,,web
1562404315549,play_audio,b555,17322,sprint,,web
1562404325722,erase_choice,q555,,sprint,a,web
1562404332395,pause_audio,b555,16613,sprint,,web
1562404333183,respond,q555,,sprint,b,web
1562404335302,respond,q555,,sprint,c,web
1562404336326,submit,b555,,sprint,,web
1562404337468,enter,e555,,sprint,,web
1562404340800,play_audio,b555,0,sprint,,web
1562404345489,pause_audio,b555,4405,sprint,,web
1562404345731,play_audio,b555,1993,sprint,,web
1562404348384,pause_audio,b555,4533,sprint,,web
1562404348610,play_audio,b555,1993,sprint,,web
1562404352253,pause_audio,b555,5569,sprint,,web
1562404352507,play_audio,b555,1993,sprint,,web
1562404367035,pause_audio,b555,16613,sprint,,web
1562404370940,quit,e555,,sprint,,web
1562404372431,enter,b831,,sprint,,web
1562404372468,play_audio,b831,16613,sprint,,web
1562404389245,erase_choice,q831,,sprint,b,web
1562404390453,pause_audio,b831,17841,sprint,,web
1562404390950,respond,q831,,sprint,c,web
1562404392220,submit,b831,,sprint,,web
1562404393367,enter,e831,,sprint,,web
1562404400936,play_audio,b831,0,sprint,,web
1562404402288,pause_audio,b831,1015,sprint,,web
1562404402522,play_audio,b831,1605,sprint,,web
1562404405821,pause_audio,b831,4664,sprint,,web
1562404406083,play_audio,b831,1605,sprint,,web
1562404409669,pause_audio,b831,5161,sprint,,web
1562404409906,play_audio,b831,6066,sprint,,web
1562404414853,pause_audio,b831,10657,sprint,,web
1562404415107,play_audio,b831,7315,sprint,,web
1562404417557,pause_audio,b831,9854,sprint,,web
1562404417842,play_audio,b831,7315,sprint,,web
1562404420614,pause_audio,b831,9866,sprint,,web
1562404420874,play_audio,b831,7136,sprint,,web
1562404431382,pause_audio,b831,17304,sprint,,web
1562404431642,play_audio,b831,13916,sprint,,web
1562404435245,pause_audio,b831,17472,sprint,,web
1562404435530,play_audio,b831,13916,sprint,,web
1562404439188,pause_audio,b831,17472,sprint,,web
1562404439188,quit,e831,,sprint,,web
1562404440676,enter,b1247,,sprint,,web
1562404440712,play_audio,b1247,17472,sprint,,web
1562404452583,erase_choice,q1247,,sprint,b,web
1562404455636,pause_audio,b1247,14837,sprint,,web
1562404456428,respond,q1247,,sprint,a,web
1562404457908,submit,b1247,,sprint,,web
1562404459101,enter,e1247,,sprint,,web
1562404465823,play_audio,b1247,0,sprint,,web
1562404467170,pause_audio,b1247,1332,sprint,,web
1562404467418,play_audio,b1247,1632,sprint,,web
1562404469366,pause_audio,b1247,3663,sprint,,web
1562404469625,play_audio,b1247,1632,sprint,,web
1562404471452,pause_audio,b1247,3155,sprint,,web
1562404471689,play_audio,b1247,1632,sprint,,web
1562404484484,pause_audio,b1247,14350,sprint,,web
1562404484770,play_audio,b1247,11721,sprint,,web
1562404487798,pause_audio,b1247,14837,sprint,,web
1562404489522,play_audio,b1247,12315,sprint,,web
1562404491395,pause_audio,b1247,13838,sprint,,web
1562404491396,quit,e1247,,sprint,,web
1562404495859,enter,b454,,sprint,,web
1562404495907,play_audio,b454,13838,sprint,,web
1562404509110,erase_choice,q454,,sprint,b,web
1562404511039,pause_audio,b454,14889,sprint,,web
1562404512003,respond,q454,,sprint,a,web
1562404513155,submit,b454,,sprint,,web
1562404514323,enter,e454,,sprint,,web
1562404516214,play_audio,b454,0,sprint,,web
1562404517366,pause_audio,b454,1004,sprint,,web
1562404517546,play_audio,b454,1637,sprint,,web
1562404520612,pause_audio,b454,4697,sprint,,web
1562404520891,play_audio,b454,1637,sprint,,web
1562404523363,pause_audio,b454,4197,sprint,,web
1562404523626,play_audio,b454,1637,sprint,,web
1562404526364,pause_audio,b454,4177,sprint,,web
1562404526603,play_audio,b454,2084,sprint,,web
1562404528964,pause_audio,b454,4116,sprint,,web
1562404529217,play_audio,b454,5062,sprint,,web
1562404532423,pause_audio,b454,8110,sprint,,web
1562404532682,play_audio,b454,7593,sprint,,web
1562404535812,pause_audio,b454,10641,sprint,,web
1562404536074,play_audio,b454,4318,sprint,,web
1562404536332,pause_audio,b454,4318,sprint,,web
1562404536594,play_audio,b454,5807,sprint,,web
1562404539115,pause_audio,b454,8355,sprint,,web
1562404539370,play_audio,b454,8636,sprint,,web
1562404539636,pause_audio,b454,8636,sprint,,web
1562404539907,play_audio,b454,10273,sprint,,web
1562404541147,pause_audio,b454,11289,sprint,,web
1562404541425,play_audio,b454,12507,sprint,,web
1562404543484,pause_audio,b454,14539,sprint,,web
1562404543730,play_audio,b454,12507,sprint,,web
1562404546021,pause_audio,b454,14889,sprint,,web
1562404548059,quit,e454,,sprint,,web
1562404551378,enter,b278,,sprint,,web
1562404551416,play_audio,b278,14889,sprint,,web
1562404561077,respond,q278,,sprint,a,web
1562404564311,erase_choice,q278,,sprint,b,web
1562404568526,pause_audio,b278,17004,sprint,,web
1562404569564,submit,b278,,sprint,,web
1562404570994,enter,e278,,sprint,,web
1562404573356,play_audio,b278,0,sprint,,web
1562404590376,pause_audio,b278,17004,sprint,,web
1562404590938,quit,e278,,sprint,,web
1562404592631,enter,b485,,sprint,,web
1562404592672,play_audio,b485,17004,sprint,,web
1562404602118,erase_choice,q485,,sprint,a,web
1562404603915,erase_choice,q485,,sprint,b,web
1562404603915,respond,q485,,sprint,c,web
1562404608824,pause_audio,b485,15919,sprint,,web
1562404609518,undo_erase_choice,q485,,sprint,b,web
1562404611450,submit,b485,,sprint,,web
1562404618285,enter,l689,,adaptive_offer,,web
1562404621695,play_video,l689,8,adaptive_offer,,web
1562404791741,pause_video,l689,169993,adaptive_offer,,web
1562404795791,quit,l689,,adaptive_offer,,web
1562404796967,enter,b485,,adaptive_offer,,web
1562404797021,play_audio,b485,0,adaptive_offer,,web
1562404805508,erase_choice,q485,,adaptive_offer,a,web
1562404813261,pause_audio,b485,16050,adaptive_offer,,web
1562404814408,respond,q485,,adaptive_offer,c,web
1562404815384,submit,b485,,adaptive_offer,,web
1562404816398,enter,e485,,adaptive_offer,,web
1562404825160,quit,e485,,adaptive_offer,,web
1562404827091,enter,b240,,adaptive_offer,,web
1562404827104,play_audio,b240,0,adaptive_offer,,web
1562404840920,respond,q240,,adaptive_offer,b,web
1562404845031,pause_audio,b240,17258,adaptive_offer,,web
1562404845032,submit,b240,,adaptive_offer,,web
1562404845911,enter,e240,,adaptive_offer,,web
1562404847376,quit,e240,,adaptive_offer,,web
1562404848159,enter,e485,,sprint,,web
1562404849927,quit,e485,,sprint,,web
1562404851241,enter,b1075,,sprint,,web
1562404851277,play_audio,b1075,0,sprint,,web
1562404865730,erase_choice,q1075,,sprint,b,web
1562404867478,pause_audio,b1075,16091,sprint,,web
1562404868017,respond,q1075,,sprint,a,web
1562404868800,submit,b1075,,sprint,,web
1562404869796,enter,e1075,,sprint,,web
1562404871151,quit,e1075,,sprint,,web
1562404872423,enter,b862,,sprint,,web
1562404872465,play_audio,b862,0,sprint,,web
1562404889407,respond,q862,,sprint,c,web
1562404890615,pause_audio,b862,17681,sprint,,web
1562404890615,submit,b862,,sprint,,web
1562404891746,enter,e862,,sprint,,web
1562404898610,play_audio,b862,0,sprint,,web
1562404916638,pause_audio,b862,17742,sprint,,web
1562404916639,quit,e862,,sprint,,web
1562404931019,enter,l715,,adaptive_offer,,web
1562404934113,play_video,l715,36,adaptive_offer,,web
1562404956582,quit,l715,,adaptive_offer,,web
1562420539717,enter,e6260,,my_note,,web
1562420542380,quit,e6260,,my_note,,web
1562420553797,enter,b3897,,my_note,,web
1562420561358,respond,q5365,,my_note,d,web
1562420563594,submit,b3897,,my_note,,web
1562420566298,enter,e3897,,my_note,,web
1562420568086,quit,e3897,,my_note,,web
1562420573423,enter,b3071,,my_note,,web
1562420590216,respond,q4539,,my_note,d,web
1562420592264,submit,b3071,,my_note,,web
1562420597220,enter,e3071,,my_note,,web
1562420609381,quit,e3071,,my_note,,web
1562420612821,enter,b2731,,my_note,,web
1562420637469,respond,q4199,,my_note,b,web
1562420639204,submit,b2731,,my_note,,web
1562420642060,enter,e2731,,my_note,,web
1562420649869,quit,e2731,,my_note,,web
1562420652702,enter,b11380,,my_note,,web
1562420671580,respond,q17143,,my_note,c,web
1562420673452,submit,b11380,,my_note,,web
1562420676302,enter,e11380,,my_note,,web
1562420677932,quit,e11380,,my_note,,web
1562420681085,enter,b4951,,my_note,,web
1562420701692,respond,q6419,,my_note,c,web
1562420702500,submit,b4951,,my_note,,web
1562420705607,enter,e4951,,my_note,,web
1562420769715,quit,e4951,,my_note,,web
1562420774058,enter,b3923,,my_note,,web
1562420794893,respond,q5391,,my_note,a,web
1562420797123,submit,b3923,,my_note,,web
1562420799657,enter,e3923,,my_note,,web
1562420801026,quit,e3923,,my_note,,web
1562420804336,enter,b4453,,my_note,,web
1562420815758,respond,q5921,,my_note,d,web
1562420821419,submit,b4453,,my_note,,web
1562420824254,enter,e4453,,my_note,,web
1562420830322,quit,e4453,,my_note,,web
1562420834664,enter,b7321,,my_note,,web
1562420853298,respond,q9970,,my_note,d,web
1562420854546,submit,b7321,,my_note,,web
1562420857383,enter,e7321,,my_note,,web
1562420858706,quit,e7321,,my_note,,web
1562420861671,enter,b3860,,my_note,,web
1562420897994,respond,q5328,,my_note,b,web
1562420900202,submit,b3860,,my_note,,web
1562420903131,enter,e3860,,my_note,,web
1562420917538,quit,e3860,,my_note,,web
1562420921248,enter,b4998,,my_note,,web
1562420939417,respond,q6466,,my_note,d,web
1562420940642,erase_choice,q6466,,my_note,d,web
1562420942505,erase_choice,q6466,,my_note,c,web
1562420948689,respond,q6466,,my_note,a,web
1562420952057,submit,b4998,,my_note,,web
1562420954835,enter,e4998,,my_note,,web
